"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Mar 10 08:02:37 GMT 2023","Fri Mar 10 08:02:37 GMT 2023","1","To restart the service and check the block synchronization status","","","","","restart relay and verifier service",""
"broken","Fri Mar 10 08:02:37 GMT 2023","Fri Mar 10 08:02:37 GMT 2023","410","Full Process","","","","","Verify a tx on eth using ckb",""
"passed","Fri Mar 10 08:02:34 GMT 2023","Fri Mar 10 08:02:37 GMT 2023","2880","config chainid is error","","","","","id is not exist on chain, expect Error: forcerelay error: no lightclient cell deployed on ckb",""
