"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 10 08:01:24 GMT 2023","Fri Mar 10 08:01:27 GMT 2023","2265","config chainid is error","","","","","id is not exist on chain, expect Error: forcerelay error: no lightclient cell deployed on ckb",""
"broken","Fri Mar 10 08:01:27 GMT 2023","Fri Mar 10 08:01:27 GMT 2023","187","Full Process","","","","","Verify a tx on eth using ckb",""
"skipped","Fri Mar 10 08:01:27 GMT 2023","Fri Mar 10 08:01:27 GMT 2023","0","To restart the service and check the block synchronization status","","","","","restart relay and verifier service",""
