"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 08 14:01:41 GMT 2023","Wed Mar 08 14:01:43 GMT 2023","1852","config chainid is error","","","","","id is not exist on chain, expect Error: forcerelay error: no lightclient cell deployed on ckb",""
"skipped","Wed Mar 08 14:01:43 GMT 2023","Wed Mar 08 14:01:43 GMT 2023","0","To restart the service and check the block synchronization status","","","","","restart relay and verifier service",""
"passed","Wed Mar 08 14:01:43 GMT 2023","Wed Mar 08 14:01:43 GMT 2023","11","demo","","","","","dd",""
"broken","Wed Mar 08 14:01:43 GMT 2023","Wed Mar 08 16:48:23 GMT 2023","10000023","Full Process","","","","","Verify a tx on eth using ckb",""
